3.303e+00
2.661e+00
4.339e+00
9.110e+00
4.475e+00
1.803e+00
8.130e+00
1.213e+00
1.363e+00
7.057e+00
9.423e+00
5.226e+00
2.941e+01
2.044e+00
2.131e+00
3.170e+00
1.811e+00
3.000e+00
4.052e+00
3.008e-01
2.387e+00
1.889e+00
2.726e+01
5.809e+00
1.599e+01
2.803e+00
1.728e+00
4.357e+00
3.052e+00
1.265e+00
7.354e+00
3.179e+00
3.009e+00
4.919e+00
5.032e+00
1.304e+00
1.997e+00
9.515e+00
9.874e+00
2.509e+00
1.930e+01
1.394e+01
4.345e+00
1.182e+01
7.045e+00
4.245e+00
2.108e+00
3.261e+00
6.322e+00
9.780e+00
6.440e+00
4.593e+00
4.603e+00
6.656e+00
1.450e+01
1.739e+00
1.598e+01
1.497e+01
1.258e+00
5.729e+00
2.003e+01
1.204e+00
5.366e+00
4.615e+01
1.026e+01
2.884e+00
2.565e+00
1.495e+00
3.857e+00
1.573e+00
1.160e+00
3.288e+01
4.540e+00
1.072e+01
2.572e+00
1.283e+01
4.980e+00
4.630e+00
2.419e+01
6.098e+00
1.591e+00
2.255e+00
1.917e+00
4.949e+00
2.955e+00
3.029e+00
2.253e+00
9.034e+00
7.831e+00
4.000e+00
1.304e+00
6.848e+00
3.820e+00
2.367e+01
2.488e+00
5.198e+00
2.545e+00
1.741e+00
1.791e+01
4.762e+00
3.620e+00
2.035e+00
2.499e+00
1.842e+00
7.759e+00
6.871e+00
1.219e+00
8.576e+00
1.205e+00
1.369e+00
1.652e+01
5.367e+00
4.247e+00
9.360e+00
1.082e+00
3.786e+00
9.584e+00
9.463e-01
7.791e+00
2.017e+00
4.678e+00
1.340e+01
8.427e+00
1.335e+01
3.627e+00
2.464e+01
7.527e+00
2.349e+00
9.540e+00
6.048e+00
9.770e+00
2.062e+00
2.933e+00
1.038e+01
1.053e+01
1.645e+00
1.102e+00
8.538e+00
4.648e+00
2.402e+00
4.177e+00
8.648e+00
5.471e+00
1.789e+00
